order_id,date,product_category,sales_amount,quantity,payment_method,customer_rating,month,day_of_week,total_revenue
1329,2025-02-18,Electronics,211.16,3,Credit Card,1,Feb,Tuesday,633.48
1330,2025-01-17,Electronics,123.36,3,UPI,5,Jan,Friday,370.08
1331,2025-06-21,Clothing,76.82,2,PayPal,1,Jun,Saturday,153.64
1332,2025-08-08,Clothing,106.38,4,UPI,2,Aug,Friday,425.52
1333,2025-06-07,Sports,37.11,2,Credit Card,1,Jun,Saturday,74.22
1334,2025-02-15,Electronics,107.08,5,Credit Card,1,Feb,Saturday,535.4
1335,2025-01-06,Home & Kitchen,14.51,1,Debit Card,3,Jan,Monday,14.51
1336,2025-04-09,Sports,317.36,5,Credit Card,5,Apr,Wednesday,1586.8000000000002
1337,2025-08-21,Electronics,165.02,5,Credit Card,5,Aug,Thursday,825.1
1338,2025-02-06,Electronics,486.84,1,Credit Card,2,Feb,Thursday,486.84
1339,2025-10-07,Clothing,104.92,5,PayPal,4,Oct,Tuesday,524.6
1340,2025-12-15,Sports,179.46,3,UPI,3,Dec,Monday,538.38
1341,2025-10-29,Electronics,185.34,1,UPI,2,Oct,Wednesday,185.34
1342,2025-06-30,Electronics,14.14,5,PayPal,2,Jun,Monday,70.7
1343,2025-04-05,Sports,421.21,3,PayPal,5,Apr,Saturday,1263.6299999999999
1344,2025-04-09,Home & Kitchen,25.68,3,PayPal,3,Apr,Wednesday,77.03999999999999
1345,2025-07-07,Sports,470.69,4,UPI,5,Jul,Monday,1882.76
1346,2025-04-26,Sports,447.12,3,UPI,4,Apr,Saturday,1341.3600000000001
1347,2025-07-10,Home & Kitchen,272.41,2,Credit Card,5,Jul,Thursday,544.82
1348,2025-09-10,Sports,276.36,1,UPI,1,Sep,Wednesday,276.36
1349,2025-06-10,Electronics,330.35,1,Debit Card,5,Jun,Tuesday,330.35
1350,2025-09-13,Sports,199.65,1,UPI,1,Sep,Saturday,199.65
1351,2025-11-19,Home & Kitchen,327.14,5,PayPal,2,Nov,Wednesday,1635.6999999999998
1352,2025-05-08,Beauty,31.94,5,UPI,4,May,Thursday,159.70000000000002
1353,2025-01-18,Sports,36.48,2,Credit Card,1,Jan,Saturday,72.96
1354,2025-10-08,Clothing,234.04,3,UPI,4,Oct,Wednesday,702.12
1355,2025-08-11,Electronics,279.31,5,PayPal,5,Aug,Monday,1396.55
1356,2025-02-23,Electronics,445.03,3,Debit Card,5,Feb,Sunday,1335.09
1357,2025-02-27,Clothing,61.28,3,PayPal,2,Feb,Thursday,183.84
1358,2025-11-19,Clothing,413.1,5,Debit Card,5,Nov,Wednesday,2065.5
1359,2025-12-26,Sports,112.92,5,Credit Card,1,Dec,Friday,564.6
1360,2025-06-23,Clothing,203.1,2,Credit Card,2,Jun,Monday,406.2
1361,2025-10-07,Beauty,165.14,4,UPI,4,Oct,Tuesday,660.56
1362,2025-04-24,Home & Kitchen,206.08,1,Credit Card,2,Apr,Thursday,206.08
1363,2025-10-15,Clothing,83.74,5,Credit Card,4,Oct,Wednesday,418.7
1364,2025-12-08,Clothing,256.75,5,PayPal,3,Dec,Monday,1283.75
1365,2025-05-31,Beauty,402.8,3,PayPal,1,May,Saturday,1208.4
1366,2025-05-07,Electronics,226.35,4,UPI,1,May,Wednesday,905.4
1367,2025-06-04,Electronics,250.4,5,UPI,4,Jun,Wednesday,1252.0
1368,2025-09-30,Sports,425.9,4,UPI,5,Sep,Tuesday,1703.6
1369,2025-04-14,Beauty,355.97,1,UPI,5,Apr,Monday,355.97
1370,2025-10-26,Home & Kitchen,250.32,3,PayPal,3,Oct,Sunday,750.96
1371,2025-09-03,Home & Kitchen,136.27,2,UPI,4,Sep,Wednesday,272.54
1372,2025-06-25,Beauty,443.61,1,UPI,3,Jun,Wednesday,443.61
1373,2025-02-08,Home & Kitchen,292.74,4,Credit Card,4,Feb,Saturday,1170.96
1374,2025-06-19,Electronics,118.36,4,UPI,3,Jun,Thursday,473.44
1375,2025-09-04,Home & Kitchen,141.87,1,Debit Card,4,Sep,Thursday,141.87
1376,2025-01-26,Home & Kitchen,403.54,4,Credit Card,1,Jan,Sunday,1614.16
1377,2025-12-21,Beauty,31.63,2,PayPal,3,Dec,Sunday,63.26
1378,2025-11-02,Beauty,496.13,2,Debit Card,3,Nov,Sunday,992.26
1379,2025-01-13,Home & Kitchen,73.87,4,UPI,4,Jan,Monday,295.48
1380,2025-11-12,Clothing,400.07,4,Credit Card,2,Nov,Wednesday,1600.28
1381,2025-11-09,Beauty,203.44,2,UPI,2,Nov,Sunday,406.88
1382,2025-02-05,Sports,251.19,4,Credit Card,1,Feb,Wednesday,1004.76
1383,2025-06-22,Sports,441.52,5,UPI,5,Jun,Sunday,2207.6
1384,2025-01-20,Electronics,212.33,3,Debit Card,5,Jan,Monday,636.99
1385,2025-11-17,Home & Kitchen,273.37,5,PayPal,1,Nov,Monday,1366.85
1386,2025-09-21,Clothing,34.16,4,Debit Card,5,Sep,Sunday,136.64
1387,2025-05-22,Electronics,11.15,4,Debit Card,4,May,Thursday,44.6
1388,2025-05-23,Home & Kitchen,129.95,3,PayPal,2,May,Friday,389.84999999999997
1389,2025-04-02,Beauty,343.49,4,Credit Card,1,Apr,Wednesday,1373.96
1390,2025-12-20,Sports,69.42,3,Credit Card,4,Dec,Saturday,208.26
1391,2025-11-18,Clothing,65.74,2,PayPal,1,Nov,Tuesday,131.48
1392,2025-10-15,Sports,211.37,3,UPI,2,Oct,Wednesday,634.11
1393,2025-08-03,Beauty,327.44,3,Credit Card,5,Aug,Sunday,982.3199999999999
1394,2025-12-08,Home & Kitchen,358.92,5,Debit Card,4,Dec,Monday,1794.6000000000001
1395,2025-02-20,Beauty,97.44,4,PayPal,2,Feb,Thursday,389.76
1396,2025-06-02,Beauty,49.0,2,Debit Card,1,Jun,Monday,98.0
1397,2025-07-05,Sports,470.79,1,Credit Card,3,Jul,Saturday,470.79
1398,2025-03-04,Clothing,137.73,3,PayPal,4,Mar,Tuesday,413.18999999999994
1399,2025-07-09,Beauty,428.14,1,PayPal,1,Jul,Wednesday,428.14
1400,2025-05-05,Sports,433.11,4,Credit Card,1,May,Monday,1732.44
1401,2025-05-30,Clothing,388.54,3,Credit Card,2,May,Friday,1165.6200000000001
1402,2025-11-10,Home & Kitchen,92.73,1,PayPal,1,Nov,Monday,92.73
1403,2025-02-27,Home & Kitchen,412.68,5,UPI,4,Feb,Thursday,2063.4
1404,2025-12-08,Electronics,386.93,1,PayPal,4,Dec,Monday,386.93
1405,2025-11-01,Sports,302.39,5,UPI,1,Nov,Saturday,1511.9499999999998
1406,2025-06-29,Clothing,175.23,2,Debit Card,2,Jun,Sunday,350.46
1407,2025-06-19,Beauty,138.63,4,UPI,4,Jun,Thursday,554.52
1408,2025-11-22,Home & Kitchen,69.73,1,UPI,3,Nov,Saturday,69.73
1409,2025-09-28,Clothing,259.78,3,Credit Card,5,Sep,Sunday,779.3399999999999
1410,2025-02-23,Sports,296.78,4,PayPal,2,Feb,Sunday,1187.12
1411,2025-04-11,Electronics,186.08,1,Debit Card,2,Apr,Friday,186.08
1412,2025-09-21,Home & Kitchen,242.93,3,PayPal,5,Sep,Sunday,728.79
1413,2025-02-22,Clothing,188.12,3,UPI,5,Feb,Saturday,564.36
1414,2025-03-01,Clothing,324.09,3,UPI,4,Mar,Saturday,972.27
1415,2025-04-18,Clothing,451.62,3,UPI,1,Apr,Friday,1354.8600000000001
1416,2025-01-05,Sports,90.32,1,PayPal,1,Jan,Sunday,90.32
1417,2025-04-13,Sports,196.89,2,UPI,3,Apr,Sunday,393.78
1418,2025-07-15,Sports,79.03,5,PayPal,1,Jul,Tuesday,395.15
1419,2025-09-19,Beauty,316.22,5,Debit Card,3,Sep,Friday,1581.1000000000001
1420,2025-12-31,Clothing,367.15,5,Debit Card,3,Dec,Wednesday,1835.75
1421,2025-12-16,Home & Kitchen,466.64,2,PayPal,2,Dec,Tuesday,933.28
1422,2025-02-16,Sports,146.65,3,Debit Card,2,Feb,Sunday,439.95000000000005
1423,2025-12-21,Sports,475.6,3,Credit Card,4,Dec,Sunday,1426.8000000000002
1424,2025-11-07,Clothing,41.0,4,UPI,5,Nov,Friday,164.0
1425,2025-11-04,Sports,305.48,5,UPI,5,Nov,Tuesday,1527.4
1426,2025-05-24,Beauty,38.0,5,UPI,3,May,Saturday,190.0
1427,2025-09-26,Beauty,447.95,3,Credit Card,5,Sep,Friday,1343.85
1428,2025-05-04,Sports,269.61,5,UPI,3,May,Sunday,1348.0500000000002
1429,2025-04-16,Clothing,337.98,3,PayPal,5,Apr,Wednesday,1013.94
1430,2025-06-07,Clothing,417.47,3,UPI,4,Jun,Saturday,1252.41
1431,2025-05-27,Clothing,83.65,3,PayPal,2,May,Tuesday,250.95000000000002
1432,2025-05-25,Electronics,28.91,1,Debit Card,2,May,Sunday,28.91
1433,2025-04-30,Sports,440.65,1,PayPal,3,Apr,Wednesday,440.65
1434,2025-11-15,Clothing,164.32,1,PayPal,5,Nov,Saturday,164.32
1435,2025-10-02,Beauty,73.2,1,PayPal,1,Oct,Thursday,73.2
1436,2025-04-02,Home & Kitchen,239.55,2,UPI,4,Apr,Wednesday,479.1
1437,2025-02-27,Home & Kitchen,303.17,4,Credit Card,5,Feb,Thursday,1212.68
1438,2025-12-12,Clothing,25.18,4,Credit Card,1,Dec,Friday,100.72
1439,2025-08-17,Home & Kitchen,144.7,3,PayPal,4,Aug,Sunday,434.09999999999997
1440,2025-04-27,Home & Kitchen,26.07,5,UPI,4,Apr,Sunday,130.35
1441,2025-11-14,Electronics,215.96,1,Credit Card,2,Nov,Friday,215.96
1442,2025-10-06,Beauty,448.6,4,Debit Card,3,Oct,Monday,1794.4
1443,2025-05-07,Beauty,491.5,4,Debit Card,5,May,Wednesday,1966.0
1444,2025-05-09,Electronics,322.15,1,UPI,4,May,Friday,322.15
1445,2025-02-27,Electronics,89.2,2,Debit Card,5,Feb,Thursday,178.4
1446,2025-05-02,Home & Kitchen,453.87,2,Debit Card,4,May,Friday,907.74
1447,2025-01-01,Sports,262.96,4,Debit Card,2,Jan,Wednesday,1051.84
1448,2025-08-27,Home & Kitchen,85.34,2,Credit Card,3,Aug,Wednesday,170.68
1449,2025-10-17,Electronics,461.65,1,Debit Card,1,Oct,Friday,461.65
1450,2025-04-06,Beauty,381.16,4,PayPal,1,Apr,Sunday,1524.64
1451,2025-05-06,Home & Kitchen,368.54,1,PayPal,2,May,Tuesday,368.54
1452,2025-04-28,Sports,357.5,2,Debit Card,4,Apr,Monday,715.0
1453,2025-02-17,Home & Kitchen,108.17,1,PayPal,2,Feb,Monday,108.17
1454,2025-03-30,Clothing,113.39,2,Credit Card,3,Mar,Sunday,226.78
1455,2025-08-25,Home & Kitchen,347.26,2,UPI,1,Aug,Monday,694.52
1456,2025-09-29,Electronics,117.66,1,PayPal,5,Sep,Monday,117.66
1457,2025-07-08,Beauty,224.95,2,Debit Card,1,Jul,Tuesday,449.9
1458,2025-07-11,Beauty,393.18,3,UPI,3,Jul,Friday,1179.54
1459,2025-03-10,Electronics,394.14,1,UPI,4,Mar,Monday,394.14
1460,2025-10-05,Clothing,232.1,3,Debit Card,2,Oct,Sunday,696.3
1461,2025-12-15,Electronics,398.17,1,PayPal,1,Dec,Monday,398.17
1462,2025-09-04,Home & Kitchen,420.92,2,Credit Card,1,Sep,Thursday,841.84
1463,2025-03-17,Electronics,330.84,2,PayPal,5,Mar,Monday,661.68
1464,2025-06-03,Electronics,121.93,4,PayPal,2,Jun,Tuesday,487.72
1465,2025-05-24,Clothing,144.27,4,Credit Card,5,May,Saturday,577.08
1466,2025-03-27,Home & Kitchen,164.27,3,UPI,5,Mar,Thursday,492.81000000000006
1467,2025-07-04,Sports,67.23,2,Credit Card,4,Jul,Friday,134.46
1468,2025-10-12,Sports,143.85,4,Credit Card,1,Oct,Sunday,575.4
1469,2025-08-08,Beauty,112.66,2,Debit Card,2,Aug,Friday,225.32
1470,2025-03-10,Electronics,233.11,1,Debit Card,4,Mar,Monday,233.11
1471,2025-02-16,Beauty,455.13,4,PayPal,4,Feb,Sunday,1820.52
1472,2025-04-04,Clothing,61.2,3,Debit Card,4,Apr,Friday,183.60000000000002
1473,2025-08-26,Sports,362.93,4,Credit Card,3,Aug,Tuesday,1451.72
1474,2025-07-23,Electronics,346.77,2,Credit Card,3,Jul,Wednesday,693.54
1475,2025-08-06,Clothing,56.92,5,Debit Card,4,Aug,Wednesday,284.6
1476,2025-12-07,Clothing,462.06,5,Debit Card,3,Dec,Sunday,2310.3
1477,2025-02-08,Electronics,288.55,2,Debit Card,2,Feb,Saturday,577.1
1478,2025-04-10,Clothing,188.23,1,Credit Card,1,Apr,Thursday,188.23
1479,2025-10-16,Electronics,380.7,4,UPI,2,Oct,Thursday,1522.8
1480,2025-09-11,Electronics,136.11,5,UPI,1,Sep,Thursday,680.5500000000001
1481,2025-08-10,Home & Kitchen,349.82,1,Debit Card,3,Aug,Sunday,349.82
1482,2025-12-23,Beauty,29.46,2,PayPal,2,Dec,Tuesday,58.92
1483,2025-01-23,Clothing,421.31,1,PayPal,5,Jan,Thursday,421.31
1484,2025-09-07,Clothing,229.6,2,UPI,4,Sep,Sunday,459.2
1485,2025-01-10,Home & Kitchen,321.98,4,Debit Card,1,Jan,Friday,1287.92
1486,2025-09-03,Home & Kitchen,118.41,1,Credit Card,1,Sep,Wednesday,118.41
1487,2025-11-21,Home & Kitchen,341.77,4,PayPal,5,Nov,Friday,1367.08
1488,2025-04-10,Sports,388.4,1,PayPal,5,Apr,Thursday,388.4
1489,2025-10-17,Sports,241.87,2,Credit Card,4,Oct,Friday,483.74
1490,2025-06-29,Sports,312.69,2,Credit Card,3,Jun,Sunday,625.38
1491,2025-08-11,Electronics,233.6,1,Debit Card,2,Aug,Monday,233.6
1492,2025-09-07,Clothing,448.1,2,Credit Card,2,Sep,Sunday,896.2
1493,2025-05-27,Beauty,253.96,3,Credit Card,2,May,Tuesday,761.88
1494,2025-04-06,Electronics,422.49,3,Credit Card,3,Apr,Sunday,1267.47
1495,2025-09-14,Clothing,402.66,4,UPI,4,Sep,Sunday,1610.64
1496,2025-11-21,Clothing,211.15,3,Credit Card,2,Nov,Friday,633.45
1497,2025-01-04,Home & Kitchen,122.74,3,PayPal,1,Jan,Saturday,368.21999999999997
1498,2025-01-16,Home & Kitchen,208.98,5,Debit Card,1,Jan,Thursday,1044.8999999999999
1499,2025-10-07,Electronics,414.85,5,Debit Card,1,Oct,Tuesday,2074.25
1500,2025-12-02,Home & Kitchen,121.54,5,Debit Card,5,Dec,Tuesday,607.7
1501,2025-09-04,Clothing,266.97,5,UPI,5,Sep,Thursday,1334.8500000000001
1502,2025-09-15,Home & Kitchen,404.99,2,PayPal,3,Sep,Monday,809.98
1503,2025-06-09,Sports,183.2,4,Credit Card,2,Jun,Monday,732.8
1504,2025-12-06,Home & Kitchen,324.68,4,PayPal,5,Dec,Saturday,1298.72
1505,2025-06-01,Clothing,130.36,3,Debit Card,1,Jun,Sunday,391.08000000000004
1506,2025-06-27,Electronics,63.55,4,Credit Card,5,Jun,Friday,254.2
1507,2025-06-12,Beauty,399.25,3,Debit Card,1,Jun,Thursday,1197.75
1508,2025-02-02,Home & Kitchen,58.49,4,Debit Card,2,Feb,Sunday,233.96
1509,2025-06-28,Clothing,142.98,1,Debit Card,3,Jun,Saturday,142.98
1510,2025-04-11,Beauty,429.0,1,PayPal,4,Apr,Friday,429.0
1511,2025-09-25,Beauty,179.77,4,PayPal,4,Sep,Thursday,719.08
1512,2025-11-19,Sports,486.79,2,Debit Card,1,Nov,Wednesday,973.58
1513,2025-03-06,Beauty,490.07,3,Debit Card,5,Mar,Thursday,1470.21
1514,2025-06-17,Clothing,141.46,4,Credit Card,5,Jun,Tuesday,565.84
1515,2025-11-26,Clothing,30.08,3,Debit Card,1,Nov,Wednesday,90.24
1516,2025-02-12,Home & Kitchen,355.48,5,Debit Card,2,Feb,Wednesday,1777.4
1517,2025-02-13,Home & Kitchen,230.98,4,Debit Card,1,Feb,Thursday,923.92
1518,2025-10-12,Home & Kitchen,59.37,2,Debit Card,2,Oct,Sunday,118.74
1519,2025-01-12,Beauty,356.69,5,PayPal,3,Jan,Sunday,1783.45
1520,2025-04-05,Beauty,25.28,4,Debit Card,3,Apr,Saturday,101.12
1521,2025-10-29,Sports,436.4,1,UPI,1,Oct,Wednesday,436.4
1522,2025-09-10,Home & Kitchen,77.94,4,Debit Card,3,Sep,Wednesday,311.76
1523,2025-08-30,Electronics,72.38,1,PayPal,5,Aug,Saturday,72.38
1524,2025-02-04,Sports,96.08,1,UPI,2,Feb,Tuesday,96.08
1525,2025-08-03,Electronics,480.53,4,UPI,4,Aug,Sunday,1922.12
1526,2025-12-03,Beauty,349.65,4,Debit Card,4,Dec,Wednesday,1398.6
1527,2025-03-31,Sports,402.67,1,Debit Card,3,Mar,Monday,402.67
1528,2025-09-21,Sports,204.84,3,PayPal,2,Sep,Sunday,614.52
1529,2025-04-03,Clothing,174.79,5,UPI,5,Apr,Thursday,873.9499999999999
1530,2025-03-31,Beauty,124.9,2,UPI,4,Mar,Monday,249.8
1531,2025-04-25,Beauty,245.52,4,PayPal,5,Apr,Friday,982.08
1532,2025-04-15,Sports,280.4,5,Debit Card,5,Apr,Tuesday,1402.0
1533,2025-07-15,Beauty,319.57,5,Credit Card,4,Jul,Tuesday,1597.85
1534,2025-11-10,Sports,135.99,3,Credit Card,4,Nov,Monday,407.97
1535,2025-04-24,Clothing,474.84,5,UPI,3,Apr,Thursday,2374.2
1536,2025-03-16,Sports,93.18,4,UPI,2,Mar,Sunday,372.72
1537,2025-08-05,Beauty,483.17,5,Debit Card,1,Aug,Tuesday,2415.85
1538,2025-10-04,Beauty,17.28,4,Credit Card,2,Oct,Saturday,69.12
1539,2025-09-06,Sports,245.75,4,UPI,1,Sep,Saturday,983.0
1540,2025-06-13,Sports,173.35,1,Debit Card,4,Jun,Friday,173.35
1541,2025-12-23,Sports,230.07,3,Credit Card,5,Dec,Tuesday,690.21
1542,2025-07-11,Home & Kitchen,289.63,2,PayPal,2,Jul,Friday,579.26
1543,2025-08-15,Beauty,223.44,1,UPI,5,Aug,Friday,223.44
1544,2025-06-26,Beauty,213.27,2,PayPal,2,Jun,Thursday,426.54
1545,2025-04-09,Home & Kitchen,369.03,4,Credit Card,2,Apr,Wednesday,1476.12
1546,2025-02-05,Sports,346.08,1,Debit Card,5,Feb,Wednesday,346.08
1547,2025-04-06,Clothing,418.3,5,Debit Card,3,Apr,Sunday,2091.5
1548,2025-06-01,Sports,132.48,5,Credit Card,4,Jun,Sunday,662.4
1549,2025-05-31,Sports,308.67,2,PayPal,3,May,Saturday,617.34
1550,2025-07-09,Home & Kitchen,296.75,4,Debit Card,3,Jul,Wednesday,1187.0
1551,2025-08-12,Beauty,191.17,2,UPI,2,Aug,Tuesday,382.34
1552,2025-02-06,Sports,248.17,3,PayPal,4,Feb,Thursday,744.51
1553,2025-09-25,Beauty,163.75,5,PayPal,2,Sep,Thursday,818.75
1554,2025-07-02,Electronics,79.5,1,UPI,1,Jul,Wednesday,79.5
1555,2025-01-13,Beauty,114.76,1,Credit Card,2,Jan,Monday,114.76
1556,2025-10-06,Clothing,61.7,1,Debit Card,5,Oct,Monday,61.7
1557,2025-08-05,Clothing,344.7,5,PayPal,2,Aug,Tuesday,1723.5
1558,2025-12-21,Sports,333.76,4,Debit Card,1,Dec,Sunday,1335.04
1559,2025-12-27,Beauty,475.8,5,Debit Card,2,Dec,Saturday,2379.0
1560,2025-10-13,Sports,367.54,5,PayPal,1,Oct,Monday,1837.7
1561,2025-09-30,Home & Kitchen,35.5,1,Credit Card,4,Sep,Tuesday,35.5
1562,2025-03-03,Clothing,443.28,5,PayPal,2,Mar,Monday,2216.3999999999996
1563,2025-03-25,Sports,432.71,1,Credit Card,1,Mar,Tuesday,432.71
1564,2025-08-05,Home & Kitchen,227.23,4,UPI,4,Aug,Tuesday,908.92
1565,2025-12-08,Sports,297.07,3,Credit Card,5,Dec,Monday,891.21
1566,2025-07-06,Beauty,488.28,1,Credit Card,3,Jul,Sunday,488.28
1567,2025-01-19,Beauty,270.83,2,PayPal,1,Jan,Sunday,541.66
1568,2025-06-26,Beauty,453.61,3,Debit Card,5,Jun,Thursday,1360.83
1569,2025-04-10,Beauty,50.69,4,Debit Card,4,Apr,Thursday,202.76
1570,2025-08-21,Electronics,103.62,3,Credit Card,5,Aug,Thursday,310.86
1571,2025-03-17,Home & Kitchen,225.97,1,Credit Card,2,Mar,Monday,225.97
1572,2025-09-22,Home & Kitchen,296.53,4,PayPal,3,Sep,Monday,1186.12
1573,2025-10-11,Beauty,409.95,2,Credit Card,1,Oct,Saturday,819.9
1574,2025-07-25,Electronics,494.25,1,PayPal,4,Jul,Friday,494.25
1575,2025-08-11,Beauty,200.54,1,UPI,3,Aug,Monday,200.54
1576,2025-02-21,Electronics,33.23,4,Credit Card,4,Feb,Friday,132.92
1577,2025-12-05,Beauty,402.57,4,UPI,5,Dec,Friday,1610.28
1578,2025-05-24,Clothing,306.15,3,Credit Card,4,May,Saturday,918.4499999999999
1579,2025-03-10,Clothing,107.29,2,Credit Card,4,Mar,Monday,214.58
1580,2025-04-09,Sports,252.47,3,UPI,5,Apr,Wednesday,757.41
1581,2025-01-25,Beauty,373.73,3,UPI,5,Jan,Saturday,1121.19
1582,2025-02-22,Home & Kitchen,387.5,1,PayPal,3,Feb,Saturday,387.5
1583,2025-05-31,Sports,254.81,4,PayPal,1,May,Saturday,1019.24
1584,2025-05-24,Clothing,159.56,1,UPI,5,May,Saturday,159.56
1585,2025-02-26,Beauty,487.13,2,Credit Card,3,Feb,Wednesday,974.26
1586,2025-02-08,Sports,335.05,3,PayPal,4,Feb,Saturday,1005.1500000000001
1587,2025-04-19,Beauty,210.04,2,Credit Card,4,Apr,Saturday,420.08
1588,2025-06-30,Clothing,147.43,4,Debit Card,2,Jun,Monday,589.72
1589,2025-02-11,Sports,368.24,4,PayPal,5,Feb,Tuesday,1472.96
1590,2025-07-05,Clothing,128.67,5,PayPal,3,Jul,Saturday,643.3499999999999
1591,2025-08-11,Electronics,94.14,2,PayPal,3,Aug,Monday,188.28
1592,2025-05-02,Clothing,269.62,1,Debit Card,1,May,Friday,269.62
1593,2025-05-13,Beauty,152.09,2,UPI,3,May,Tuesday,304.18
1594,2025-06-12,Home & Kitchen,318.16,3,Credit Card,5,Jun,Thursday,954.48
1595,2025-08-03,Clothing,67.79,4,Debit Card,3,Aug,Sunday,271.16
1596,2025-08-09,Home & Kitchen,330.92,4,UPI,2,Aug,Saturday,1323.68
1597,2025-08-23,Electronics,148.82,2,PayPal,4,Aug,Saturday,297.64
1598,2025-11-27,Sports,10.12,2,UPI,4,Nov,Thursday,20.24
1599,2025-05-26,Sports,72.2,2,UPI,3,May,Monday,144.4
1600,2025-08-27,Home & Kitchen,467.47,3,UPI,3,Aug,Wednesday,1402.41
1601,2025-03-17,Sports,435.0,3,Credit Card,3,Mar,Monday,1305.0
1602,2025-01-09,Clothing,124.47,1,UPI,3,Jan,Thursday,124.47
1603,2025-03-15,Home & Kitchen,391.4,2,UPI,2,Mar,Saturday,782.8
1604,2025-09-10,Beauty,308.2,1,UPI,5,Sep,Wednesday,308.2
1605,2025-08-18,Clothing,485.74,5,UPI,2,Aug,Monday,2428.7
1606,2025-01-07,Clothing,193.07,3,Debit Card,2,Jan,Tuesday,579.21
1607,2025-06-23,Clothing,343.92,4,Debit Card,2,Jun,Monday,1375.68
1608,2025-05-21,Beauty,41.13,5,UPI,4,May,Wednesday,205.65
1609,2025-06-17,Electronics,204.16,4,UPI,2,Jun,Tuesday,816.64
1610,2025-06-19,Sports,482.27,5,UPI,3,Jun,Thursday,2411.35
1611,2025-10-10,Home & Kitchen,274.1,1,PayPal,2,Oct,Friday,274.1
1612,2025-05-02,Electronics,151.06,1,UPI,3,May,Friday,151.06
1613,2025-07-13,Home & Kitchen,68.93,3,UPI,5,Jul,Sunday,206.79000000000002
1614,2025-01-05,Sports,354.73,4,Debit Card,4,Jan,Sunday,1418.92
1615,2025-01-29,Beauty,325.98,5,Debit Card,5,Jan,Wednesday,1629.9
1616,2025-06-14,Clothing,193.23,2,Debit Card,5,Jun,Saturday,386.46
1617,2025-12-05,Clothing,475.96,2,Credit Card,4,Dec,Friday,951.92
1618,2025-05-16,Beauty,20.88,3,PayPal,3,May,Friday,62.64
1619,2025-12-31,Electronics,158.82,4,UPI,3,Dec,Wednesday,635.28
1620,2025-11-17,Electronics,461.32,2,Debit Card,3,Nov,Monday,922.64
1621,2025-12-08,Home & Kitchen,167.26,3,Credit Card,4,Dec,Monday,501.78
1622,2025-05-25,Beauty,133.6,3,UPI,2,May,Sunday,400.79999999999995
1623,2025-11-23,Electronics,271.77,4,UPI,1,Nov,Sunday,1087.08
1624,2025-08-05,Beauty,413.66,2,Debit Card,2,Aug,Tuesday,827.32
1625,2025-10-28,Sports,60.54,2,UPI,2,Oct,Tuesday,121.08
1626,2025-05-12,Clothing,472.08,2,UPI,5,May,Monday,944.16
1627,2025-10-19,Clothing,399.59,1,UPI,1,Oct,Sunday,399.59
1628,2025-03-11,Clothing,98.81,2,Debit Card,3,Mar,Tuesday,197.62
1629,2025-09-09,Beauty,358.88,5,Credit Card,2,Sep,Tuesday,1794.4
1630,2025-10-02,Beauty,198.63,1,UPI,4,Oct,Thursday,198.63
1631,2025-12-30,Home & Kitchen,207.12,1,Credit Card,2,Dec,Tuesday,207.12
1632,2025-07-01,Clothing,393.81,1,UPI,3,Jul,Tuesday,393.81
1633,2025-06-16,Home & Kitchen,481.76,1,Debit Card,2,Jun,Monday,481.76
1634,2025-04-01,Clothing,72.06,3,Credit Card,5,Apr,Tuesday,216.18
1635,2025-07-21,Home & Kitchen,216.11,5,Debit Card,5,Jul,Monday,1080.5500000000002
1636,2025-12-12,Home & Kitchen,245.66,4,PayPal,2,Dec,Friday,982.64
1637,2025-01-19,Sports,194.39,2,UPI,5,Jan,Sunday,388.78
1638,2025-02-08,Home & Kitchen,187.96,1,PayPal,4,Feb,Saturday,187.96
1639,2025-05-06,Beauty,35.61,4,PayPal,1,May,Tuesday,142.44
1640,2025-06-22,Home & Kitchen,345.91,3,PayPal,2,Jun,Sunday,1037.73
1641,2025-05-21,Clothing,223.75,4,UPI,4,May,Wednesday,895.0
1642,2025-08-30,Home & Kitchen,105.45,1,Debit Card,4,Aug,Saturday,105.45
1643,2025-08-08,Electronics,409.86,5,PayPal,4,Aug,Friday,2049.3
1644,2025-05-06,Clothing,403.25,4,Credit Card,3,May,Tuesday,1613.0
1645,2025-02-27,Electronics,248.33,1,UPI,2,Feb,Thursday,248.33
1646,2025-05-28,Clothing,156.24,1,Debit Card,2,May,Wednesday,156.24
1647,2025-11-13,Beauty,322.67,2,Debit Card,2,Nov,Thursday,645.34
1648,2025-12-27,Beauty,151.19,2,PayPal,1,Dec,Saturday,302.38
1649,2025-01-01,Beauty,125.64,5,UPI,4,Jan,Wednesday,628.2
1650,2025-12-14,Electronics,367.95,2,PayPal,2,Dec,Sunday,735.9
1651,2025-07-09,Sports,29.76,5,Credit Card,5,Jul,Wednesday,148.8
1652,2025-07-10,Clothing,56.44,3,Debit Card,3,Jul,Thursday,169.32
1653,2025-11-08,Beauty,13.33,3,Debit Card,1,Nov,Saturday,39.99
1654,2025-04-27,Clothing,84.94,2,UPI,3,Apr,Sunday,169.88
1655,2025-05-14,Electronics,43.81,3,Debit Card,4,May,Wednesday,131.43
1656,2025-02-27,Sports,497.94,4,UPI,5,Feb,Thursday,1991.76
1657,2025-02-13,Electronics,151.52,4,PayPal,4,Feb,Thursday,606.08
